"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"206","2","25","D Johnson","","Priority Queues with Update and Finding Minimum Spanning Trees ","Inf Process Lett"
"207","2","26","D Johnson","T Gonzalez","Sorting Numbers in Linear Expected Time and Optimal Extra Space ","Inf Process Lett"
"208","2","27","D Johnson","","A Note on Dijkstra's Shortest Path Algorithm ","J ACM"
"209","2","28","D Johnson","","Efficient Algorithms for Shortest Paths in Sparse Networks ","J ACM"
"210","2","29","D Johnson","","Parallel algorithms for minimum cuts and maximum flows in planar networks ","J ACM"
"211","2","30","D Johnson","T Gonzalez","A New Algorithm for Preemptive Scheduling of Trees ","J ACM"
"212","2","31","D Johnson","B Minnihan; C Wrathall; W Miller","Reducibility Among Floating-Point Graphs ","J ACM"
"213","2","32","D Johnson","S Kashdan","Lower Bounds for Selection in X+Y and Other Multisets ","J ACM"
"214","2","33","D Johnson","","A Priority Queue in Which Initialization and Queue Operations Take O log log D Time ","Mathematical Systems Theory"
"215","3","1","D Johnson","C Rose","Editorial ","Wireless Networks"
"216","3","2","D Johnson","S Palchaudhuri","Power Mode Scheduling for Ad Hoc Networks ","ICNP International Conference Network Protocols"
"217","3","3","D Johnson","Y Hu","Ensuring cache freshness in on-demand ad hoc network routing protocols ","POMC Workshop Principles of Computing"
"218","3","4","D Johnson","A Perrig; Y Hu","SEAD: Secure Efficient Distance Vector Routing for Mobile Wireless Ad Hoc Networks ","WMCSA Workshop Computing Systems and Applications"
"219","3","5","D Johnson","A Saha; J Jetcheva; S Palchaudhuri; Y Hu","Design and Evaluation of a Metropolitan Area Multitier Wireless Ad Hoc Network Architecture ","WMCSA Workshop Computing Systems and Applications"
"220","3","6","D Johnson","Y Hu","Caching strategies in on-demand routing protocols for wireless ad hoc networks ","MOBICOM Computing and Networking"
"221","3","7","D Johnson","C Perkins","Mobility Support in IPv ","MOBICOM Computing and Networking"
"222","3","8","D Johnson","D Maltz; J Jetcheva; J Broch; Y Hu","A Performance Comparison of Multi-Hop Wireless Ad Hoc Network Routing Protocols ","MOBICOM Computing and Networking"
"223","3","9","D Johnson","Y Hu","Implicit source routes for on-demand ad hoc network routing ","MobiHoc"
"224","3","10","D Johnson","J Jetcheva","Adaptive demand-driven multicast routing in multi-hop wireless ad hoc networks ","MobiHoc"
"225","3","11","D Johnson","A Perrig; Y Hu","Packet Leashes: A Defense against Wormhole Attacks in Wireless Networks ","INFOCOM The Conference Computer Communications"
"226","3","12","D Johnson","A Myles; C Perkins","IMHP: A Mobile Host Protocol for the Internet ","Computer Networks and ISDN Systems"
"227","3","13","D Johnson","A Myles; C Perkins","A Mobile Host Protocol Supporting Route Optimization and Authentication ","IEEE Journal Selected Areas Communications"
"228","3","14","D Johnson","C Perkins","Route Optimization for Mobile IP ","Cluster Computing"
"229","3","15","D Johnson","C Perkins","Editorial - Mobile Networking in the Internet ","MONET European Network of Excellence"
"230","3","16","D Johnson","J Tygar; S Smith","Completely Asynchronous Optimistic Recovery with Minimal Rollbacks ","FTCS Symposium Fault Tolerant Computing"
"231","3","17","D Johnson","","Internet Support for Wireless and Mobile Networking ","PODC Symposium Principles of Distributed Computing"
"232","3","18","D Johnson","W Zwaenepoel","Recovery in Distributed Systems Using Asynchronous Message Logging and Checkpointing ","PODC Symposium Principles of Distributed Computing"
"233","3","19","D Johnson","","Efficient Transparent Optimistic Rollback Recovery for Distributed Application Programs ","Symposium Reliable Distributed Systems"
"234","3","20","D Johnson","E Elnozahy; W Zwaenepoel","The Performance of Consistent Checkpointing ","Symposium Reliable Distributed Systems"
"235","3","21","D Johnson","S Smith","Minimizing Timestamp Size for Completely Asynchronous Optimistic Recovery with Minimal Rollback ","Symposium Reliable Distributed Systems"
"236","3","22","D Johnson","W Zwaenepoel","Recovery in Distributed Systems Using Optimistic Message Logging and Checkpointing ","J Algorithms"
"237","3","23","D Johnson","W Zwaenepoel","The Peregrine High-performance RPC System ","Softw Pract Exper"
"238","3","24","D Johnson","E Elnozahy; L Alvisi; Y Wang","A survey of rollback-recovery protocols in message-passing systems ","ACM Comput Surv"
"239","3","25","D Johnson","W Zwaenepoel","Transparent Optimistic Rollback Recovery ","Operating Systems Review"
"240","3","26","D Johnson","","Scalable and Robust Internetwork Routing for Mobile Hosts ","ICDCS International Conference Distributed Computing Systems"
"241","3","27","D Johnson","","Ubiquitous Mobil Host Internetworking ","Workshop Workstation Operating Systems"
"242","4","1","D Johnson","D Cohen","Bound Coherence for Minimum Distance Computations ","ICRA International Conference Robotics and Automation"
"243","4","2","D Johnson","D Cohen; T II","Direct Haptic Rendering of Sculptured Models ","SI D"
"244","4","3","D Johnson","D Cohen","A Framework for Efficient Minimum Distance Computations ","ICRA International Conference Robotics and Automation"
"245","4","4","D Johnson","D Cohen","Spatialized normal come hierarchies ","SI D"
"246","4","5","D Johnson","D Jacobsen","Haptic interfacing for virtual prototyping of mechanical CAD designs,","ASME Design for Manufacturing Symposium Computer Animation"
"247","4","6","D Johnson","D Cohen","Direct haptic rendering of sculptured models,","Proc Symposium Interactive D Graphics"
"248","4","7","D Johnson","D Cohen","Bound Coherence for Minimum Distance Computations,"," International Conference Robotics and Automation ICRA International Conference Robotics and Automation"
"249","4","8","D Johnson","D Cohen;","A framework for efficient minimum distance computations;Belgium Leuven; May - ","Proc IEEE Intl Conf Robotics Automation"
"250","4","9","D Johnson","D Cohen","Minimum Distance Queries For Polygonal and Parametric Models,","Technical Report UUCS University of Department of Computer Science"
"251","4","10","D Johnson","D Cohen","An improved method for haptic tracing of sculptured surfaces,","Symp Haptic Interfaces Proc ASME Dynamic Systems and Control Division DSC Computer Animation"
"252","4","11","D Johnson","D Cohen","Painting Textures with a Haptic Interface,","Virtual Reality VR Virtual Reality"
"253","4","12","D Johnson","D Willemsen","Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Models,","Proc Haptics Symposium"
"254","4","13","D Johnson","D Cohen","Spatialized Normal Cone Hierarchies,","Proc ACM Symposium Interactive D Graphics Research Triangle Park ICSC Symposium Neural Computation"
"255","4","14","D Johnson","D Nahvi; D Nelson; J Hollerbach","Haptic Manipulation of Virtual Mechanisms from Mechanical CAD Designs ","ICRA International Conference Robotics and Automation"
"256","4","15","D Johnson","","Haptic manipulation of virtual mechanisms from mechanical CAD designs;Belgium Leuven; May - ","Proc IEEE Intl Conf Robotics Automation"
"257","4","16","D Johnson","D Cohen","Haptic Rendering of Surface-to-Surface Sculpted Model Interaction,","Proc th Annual Symp Haptic Interfaces for Virtual Environment and Teleoperator Systems Nashville ASME"
"258","4","17","D Johnson","D Nelson; E Cohen; M Kaplan; T II","Painting Textures with a Haptic Interface ","VR Virtual Reality"
"259","4","18","D Johnson","D Willemsen","Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Model ","HAPTICS"
"260","5","1","D Johnson","","Democracy and the Global Information Infrastructure ","GI Jahrestagung"
"261","5","2","D Johnson","J Blanchette","Cryptography, data retention, and the panopticon society abstract ","ACM Policy"
"262","5","3","D Johnson","K Miller","Anonymity, pseudonymity, or inescapable identity on the net abstract ","ACM Policy"
"263","5","4","D Johnson","K Miller","Ethical Issues for Computer Scientists and Engineers ","The Computer Science and Engineering Handbook"
"264","5","5","D Johnson","","Ethics Online: Shaping Social Behavior Online Takes More THan New Laws and Modified Edicts ","Commun ACM"
"265","5","6","D Johnson","J Mulvey","Accountability and Computer Decision Systems ","Commun ACM"
"266","5","7","D Johnson","D Gotterbarn; J Perolle; R Anderson","Using the New ACM Code of Ethics in Decision Making ","Commun ACM"
"267","6","1","D Johnson","J Guttman","Three Applications of Formal Methods at MITRE ","FME Formal Methods Europe"
"268","6","2","D Johnson","J Wittbold","Information Flow in Nondeterministic Systems ","IEEE Symposium Security and Privacy"
"269","6","3","D Johnson","F Thayer","Stating Security Requirements with Tolerable Sets ","ACM Trans Comput Syst"
"270","6","4","D Johnson","F Thayer","Security and the Composition of Machines ","CSFW IEEE Computer Security Foundations Workshop"
"271","6","5","D Johnson","F Thayer","Security Properties Consistent with the Testing Semantics for Communicating Processes ","CSFW IEEE Computer Security Foundations Workshop"
"272","6","6","D Johnson","L Benzinger","Layering Boundary Protections: An Experiment in Information Assurance ","ACSAC Annual Computer Security Applications Conference"
"273","7","1","D Johnson","","The Design of Post-Analysis in the Jets Japanese/English Machine Translation System ","FGCS Fifth Generation Computer Systems"
"274","7","2","D Johnson","D Damerau; T Zhang","Text Chunking using Regularized Winnow ","ACL Meeting of the Association for Computational Linguistics"
"275","7","3","D Johnson","T Zhang","The KitCat Text Categorization Toolkit ","IBM Technical Report"
"276","7","4","D Johnson","D Lappin","A Critique of the Minimalist Program ","Linguistics and Philosophy"
"277","7","5","D Johnson","D Moss","Dynamic Interpretations of Constraint-based Formalisms ","Journal of Logic Language and Information"
"278","7","6","D Johnson","D Moss","Grammar Formalisms Viewed as Evolving Algebras ","Linguistics and Philosophy"
"279","7","7","D Johnson","D Moss","Evolving Algebras and Mathematical Models of Language ","L Polos and M Masuch eds Applied Logic How What and Why Kluwer"
"280","7","8","D Johnson","D Lappin","Local Constraints vs Economy ","CSLI UP Computer Animation"
"281","7","9","D Johnson","D eds","Linguistics and Philosophy: Special Issue on the Mathematics of Language ",""
"282","7","10","D Johnson","D Moss","A Unification-based Parser for Relational Grammar ","Proceedings of the st Annual Meeting Association for Cmputational Linguistics"
"283","7","11","D Johnson","D Lappin","Wh-questions: Unification in a Typed Feature Structure Grammar vs Feature Checking in the Minimalist Program ","Proceedings of the Twelfth Annual Conference of the Association for Theoretical Linguistics"
"284","7","12","D Johnson","D Moss","An Overview of Stratified Feature Grammar ","C Martin Vide ed Current Issues Mathematical Linguistics Elsevier"
"285","7","13","D Johnson","D Postal","Arc Pair Grammar ","UP"
"286","7","14","D Johnson","D Watanabe","Relational Grammar-based Generation in the JETS Japanese-English Machine Translation System ","Machine Translation"
"287","7","15","D Johnson","D Moss","Some Formal Properties of Stratified Feature Grammar ","Annals of Artificial Intelligence and Mathematics"
"288","7","16","D Johnson","D Moss","Stratified Feature Structures for Multistratal Relational Analyses ","J Cole G Green and J Morgan eds Linguistics and Computation CSLI Computer Animation"
"289","7","17","D Johnson","D Hampp","Text Categorization Toolkit ","U S Patent"
"290","7","18","D Johnson","","A Feature Structure Formalism for Relational Grammar ","Proceedings of the First International Conference Mathematical Linguistics Taragona"
"291","7","19","D Johnson","","Governed Rules in the GENIE English Generator ","Proceedings of the Natural Language Processing Workshop Information Society of"
"292","7","20","D Johnson","","Generation in JETS ","Proceedings of the Annual Meeting Natural Language Processing Information Processing Society of Kyoto"
"293","7","21","D Johnson","","GENIE: a Transportable English Generator ","Proceedings of the IBM Conference Natural Language Processing Thornwood"
"294","7","22","D Johnson","","Multimodal Natural Language Interface for Cross-Application Tasks ","U S Patent"
"295","7","23","D Johnson","","On the Linguistic Design of Post-Analysis in the JETS Japanese-English Machine Translation System ","Proceedings of the International Conference Fifth Generation Computer Systems Tokyo"
"296","7","24","D Johnson","","A Relational Grammar Approach to Machine Translation ","Proceedings of the Natural Language Processing Workshop Information Society of"
"297","7","25","D Johnson","","Technical Infrastructure ","Machine Translation Japanese Technology Evaluation Center Loyola IEEE Meta Data Conference NTIS Pub PB"
"298","7","26","D Johnson","","Toward a Theory of Relationally Based Grammar ","Publishing Inc"
"299","7","27","D Johnson","S Johnson","The Revolution Confused: A Reply to our Critics ","Natural Language and Linguistic Theory"
"300","7","28","D Johnson","S Johnson","The Revolution Maximally Confused ","Natural Language and Linguistic Theory press"
"301","7","29","D Johnson","S Johnson","The Structure of Unscientific Revolutions ","Natural Language and Linguistic Theory"
"302","7","30","D Johnson","D Meyers; L Moss","A Unification-Based Parser for Relational Grammar ","ACL Meeting of the Association for Computational Linguistics"
"303","7","31","D Johnson","D Moss","Dynamic Interpretations of Constraint-Based Grammar Formalisms ","Journal of Logic Language and Information"
"304","7","32","D Johnson","D Moss","Some Formal Properties of Stratified Feature Grammars ","Annals of Mathematics and Artificial Intelligence"
"305","7","33","D Johnson","D Oles; T Goetz; T Zhang","A decision-tree-based symbolic rule induction system for text categorization ","IBM Systems Journal"
"306","7","34","D Johnson","S Hampp","Boosting Text-Mining Performance ","IEEE Intelligent Systems"
"307","7","35","D Johnson","W Morgenstern","Natural Language Understanding with a Grammar of Constructions ","COLING Conference Computational Linguistics Tokyo"
"308","7","36","D Johnson","T Johnson","Text Chunking Using Regularized Winnow ","Proceedings of the th Conference Association of Computational Linguistics"
"309","8","1","D Johnson","D Dabak","Relations between Kullback-Leibler distance and Fisher information ",""
"310","8","2","D Johnson","D Goodman","New multivariate dependence measures and applications to neural ensembles ","Workshop Statistical Signal Processing"
"311","8","3","D Johnson","D Gruner","Comparison of optimal and suboptimal spike sorting algorithms to theoretical limits ","Neurocomputing"
"312","8","4","D Johnson","D Gruner","Correlation and neural information coding fidelity and efficiency ","Neurocomputing"
"313","8","5","D Johnson","D Gruner","Correlation; neural information coding fidelity ; efficiency ","Neurocomputing"
"314","8","6","D Johnson","D Gruner; R Glantz","Quantifying information transfer in spike generation ","Neurocomputing"
"315","8","7","D Johnson","J Wise","A different first course in electrical engineering ","Signal Processing Magazine"
"316","8","8","D Johnson","C Gruner; C Gruner; R Glantz","Quantifying information transfer in spike generation ","Neurocomputing"
"317","8","9","D Johnson","C Gruner; K Baggerly;; C Seshagiri","Information-theoretic analysis of neural coding ","J Computational Neuroscience"
"318","8","10","D Johnson","R Glantz","When does interval coding occur?","CNS"
"319","8","11","D Johnson","W Ray","Optimal stimulus coding by neural populations using rate codes "," to J Computational Neuroscience"
"320","8","12","D Johnson","H Rodriguez-Diaz","Optimizing physical layer data transmission for minimal signal distortion ","ICASSP"
"321","8","13","D Johnson","S Sinanovic","Symmetrizing the Kullback-Leibler Distance ",""
"322","8","14","D Johnson","","Basics of Information Processing ",""
"323","8","15","D Johnson","","Dialogue Concerning Neural Coding and Information Theory ",""
"324","8","16","D Johnson","","From Signal to Information Processing Presentation ",""
"325","8","17","D Johnson","","Four top reasons why mutual information does not assess neural information processing ",""
"326","8","18","D Johnson","","Limits of population coding ","CNS"
"327","8","19","D Johnson","","Information processing performance limits of neural populations ","Neural Coding Workshop"
"328","8","20","D Johnson","","Neural population structures and consequences for neural coding "," to J Computational Neuroscience"
"329","8","21","D Johnson","","Point process models of single-neuron discharges ","J Computational Neuroscience"
"330","8","22","D Johnson","","Optimal linear detectors for additive noise channels ","IEEE Trans Signal Processing"
"331","8","23","D Johnson","","Origins of the Equivalent Circuit Concept: The Current-Source Equivalent ","Proc IEEE"
"332","8","24","D Johnson","","Origins of the Equivalent Circuit Concept: The Voltage-Source Equivalent ","Proc IEEE"
"333","8","25","D Johnson","","Signal Encoding in the Firing Patterns of Auditory Neurons,","Invited talk IMA Journal of Applied Mathematics Workshop Audition"
"334","8","26","D Johnson","D Kelly; B Delgutte;; P Cariani","Fractal noise strength in auditory-nerve fiber recordings ","J Acoust Soc Am"
"335","8","27","D Johnson","D Leang","On the asymptotics of M-hypothesis Bayesian detection ","IEEE Trans Info Th"
"336","8","28","D Johnson","D Lexa","Information processing of linear block decoders ",""
"337","8","29","D Johnson","D Lexa","An information processing approach to distributed detection ","Workshop Statistical Signal Processing"
"338","8","30","D Johnson","D Lexa","A new look at the informational gain of soft decisions ","ICASSP"
"339","8","31","D Johnson","D Lexa","Optimizing binary decision systems by manipulating transmission intervals ",""
"340","8","32","D Johnson","D Miller; J Schroeter; L Myint; R Glantz","Visual responses of crayfish ocular motoneurons: An information theoretical analysis ","J Computational Neuroscience"
"341","8","33","D Johnson","D Miller; J Schroeter; L Myint;; R Glantz","Visual signal in an optomotor reflex: Systems ; information theoretic analysis ","J Computational Neuroscience"
"342","8","34","D Johnson","D Miller; J Schroeter; L Myint; R Glantz","Visual Signals in an Optomotor Reflex: Systems and Information Theoretic Analysis ","Journal of Computational Neuroscience"
"343","8","35","D Johnson","D Rozell","Information processing during transient responses in the crayfish visual system ",""
"344","8","36","D Johnson","D Seshagiri; C Gruner; K Baggerly","Information-Theoretic Analysis of Neural Coding ","Journal of Computational Neuroscience"
"345","8","37","D Johnson","D Sinanovic","Toward a theory of information processing ","International Symposium Information Theory"
"346","8","38","D Johnson","D Wang","Linear transforms of symbolic data ","IEEE Trans Signal Processing"
"347","8","39","D Johnson","D Yue","Optimal binaural processing based on point process models of preprocessed cues ","J Acoust Soc Am"
"348","8","40","D Johnson","D Zacksenhouse; J Williams;; C Tsuchitani","Single-neuron modeling of LSO unit responses ","J Neurophysiol"
"349","9","1","D Johnson","J Brodman","What Small Business and Small Organizations Say About the CMM: Experience Report ","ICSE International Conference Software Engineering"
"350","9","2","D Johnson","J Brodman","A Software Process Improvement Approach Tailored for Small Organizations and Small Projects Tutorial ","ICSE International Conference Software Engineering"
"351","9","3","D Johnson","J Brodman","Return on Investment ROI from Software Process Improvement as Measured by US Industry ","Software Process Improvement and Practice"
"352","9","4","D Johnson","J Brodman","Applying CMM Project Planning Practices to Diverse Environments ","IEEE Software"
"353","9","5","D Johnson","J Brodman","Realities and Rewards of Software Process Improvement ","IEEE Software"
"354","10","1","D Johnson","A Le; J Wilkins; S Matyas","Design of the Commercial Data Masking Facility Data Privacy Algorithm ","ACM Conference Computer and Communications Security"
"355","10","2","D Johnson","A Le; J Wilkins; S Matyas","A Public Key Extension to the Common Cryptographic Architecture ","IBM Systems Journal"
"356","10","3","D Johnson","G Dolan","Transaction Security System Extensions to the Common Cryptographic Architecture ","IBM Systems Journal"
"357","10","4","D Johnson","A Le; G Dolan; M Kelly; S Matyas","Common Cryptographic Architecture Cryptographic Application Programming Interface ","IBM Systems Journal"
"358","11","1","D Johnson","D Lilja; J Riedl","A Distributed Hardware Mechanism for Process Synchronization on Shared-Bus Multiprocessors ","ICPP International Conference Parallel Processing"
"359","11","2","D Johnson","D Lilja; J Riedl","A Circulating Active Barrier Synchronization Mechanism ","ICPP International Conference Parallel Processing"
"360","11","3","D Johnson","D Lilja; J Anderson; J Riedl","Low-Cost, High-Performance Barrier Synchronization on Networks of Workstations ","J Parallel Distrib Comput"
"361","12","1","D Johnson","D Brown","Formal Security Proofs for a Signature Scheme with Partial Message Recovery ","RSA"
"362","12","2","D Johnson","","AES and Future Resiliency: More Thoughts and Questions ","AES Candidate Conference"
"363","13","1","D Johnson","B Kingsbury; J Beck; J Wawrzynek; K Asanovic; N Morgan","SPERT-II: A Vector Microprocessor System and its Application to Large Problems in Backpropagation Training ","NIPS Neural Information Processing Systems"
"364","13","2","D Johnson","B Kingsbury; J Beck; J Wawrzynek; K Asanovic; N Morgan","Spert-II: A Vector Microprocessor System ","IEEE Computer"
"365","14","1","D Johnson","","Trap Architectures for Lisp Systems ","LISP and Functional Programming"
"366","14","2","D Johnson","","The Case for a Read Barrier ","ASPLOS Architectural Support for Programming Languages and Operating Systems"
"367","15","1","D Johnson","C Berman; J Coplien; J Daniels; K Rubin; L Hill","Managing Object Oriented Projects - Panel Session ","OOPSLA Conference Object Oriented Programming Systems Languages and Applications"
"368","15","2","D Johnson","C Berman; J Coplien; J Daniels; K Rubin; L Hill","Object-oriented project management panel ","OOPS Messenger"
